census t=71.2 insns=451491231 ld=121885587 st=23473261 pages1s=1016 win64k avg=94 max=234 over3072=0/2218 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=72.2 insns=452358391 ld=122098864 st=23522128 pages1s=1028 win64k avg=94 max=235 over3072=0/2222 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=73.2 insns=452785648 ld=122203200 st=23548864 pages1s=1023 win64k avg=94 max=226 over3072=0/2224 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=74.2 insns=450535642 ld=121701621 st=23460619 pages1s=1036 win64k avg=94 max=229 over3072=0/2215 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=75.2 insns=446015447 ld=120376155 st=23213221 pages1s=1109 win64k avg=94 max=261 over3072=0/2191 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=76.2 insns=450663051 ld=121712147 st=23450093 pages1s=1032 win64k avg=94 max=227 over3072=0/2215 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=77.2 insns=453501545 ld=122428813 st=23585395 pages1s=1024 win64k avg=94 max=266 over3072=0/2228 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=78.2 insns=439866982 ld=118728791 st=22894505 pages1s=1051 win64k avg=94 max=215 over3072=0/2161 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=79.2 insns=429570415 ld=115982069 st=22364427 pages1s=1014 win64k avg=94 max=229 over3072=0/2111 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=80.2 insns=439030904 ld=118514560 st=22846592 pages1s=1028 win64k avg=94 max=227 over3072=0/2157 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=81.2 insns=441680547 ld=119230371 st=22982749 pages1s=1021 win64k avg=94 max=227 over3072=0/2170 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=82.2 insns=448591248 ld=121103469 st=23337875 pages1s=1025 win64k avg=94 max=227 over3072=0/2204 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=83.2 insns=447901762 ld=120931154 st=23313582 pages1s=1026 win64k avg=94 max=209 over3072=0/2201 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=84.2 insns=444076641 ld=119901877 st=23097675 pages1s=1023 win64k avg=94 max=231 over3072=0/2182 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=85.2 insns=452592615 ld=122142005 st=23544523 pages1s=1022 win64k avg=94 max=222 over3072=0/2223 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=86.2 insns=449289921 ld=121329209 st=23374279 pages1s=1028 win64k avg=94 max=227 over3072=0/2208 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=87.2 insns=451704150 ld=121931186 st=23493198 pages1s=1025 win64k avg=94 max=228 over3072=0/2219 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=88.2 insns=453377345 ld=122385912 st=23562760 pages1s=1040 win64k avg=94 max=232 over3072=0/2227 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=89.2 insns=453162291 ld=122320980 st=23562156 pages1s=1020 win64k avg=94 max=238 over3072=0/2226 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=90.2 insns=451559839 ld=121927243 st=23497141 pages1s=1035 win64k avg=94 max=225 over3072=0/2219 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=91.2 insns=451676408 ld=121926397 st=23497987 pages1s=1024 win64k avg=94 max=244 over3072=0/2219 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=92.2 insns=451008879 ld=121773848 st=23453928 pages1s=1028 win64k avg=94 max=226 over3072=0/2216 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=93.2 insns=452460364 ld=122094919 st=23526073 pages1s=1018 win64k avg=94 max=215 over3072=0/2222 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=94.2 insns=450602401 ld=121663624 st=23433080 pages1s=1030 win64k avg=94 max=253 over3072=0/2214 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=95.2 insns=451512863 ld=121874318 st=23484530 pages1s=1021 win64k avg=94 max=222 over3072=0/2218 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=96.2 insns=449633223 ld=121389385 st=23379639 pages1s=1027 win64k avg=94 max=223 over3072=0/2209 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=97.2 insns=452150309 ld=122042798 st=23512658 pages1s=1021 win64k avg=94 max=248 over3072=0/2221 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=98.2 insns=451993240 ld=122031022 st=23524434 pages1s=1055 win64k avg=94 max=230 over3072=0/2221 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=99.2 insns=452356429 ld=122155445 st=23531083 pages1s=1025 win64k avg=94 max=236 over3072=0/2223 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=100.2 insns=451184563 ld=121762363 st=23465413 pages1s=1025 win64k avg=93 max=235 over3072=0/2216 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=101.2 insns=450794949 ld=121716616 st=23445624 pages1s=1027 win64k avg=94 max=242 over3072=0/2215 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=102.2 insns=447973967 ld=120937151 st=23307585 pages1s=1025 win64k avg=94 max=245 over3072=0/2201 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=103.2 insns=452872468 ld=122261602 st=23555998 pages1s=1025 win64k avg=94 max=220 over3072=0/2225 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=104.2 insns=452716067 ld=122206197 st=23545867 pages1s=1037 win64k avg=94 max=215 over3072=0/2224 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=105.2 insns=439514353 ld=118673304 st=22884456 pages1s=1019 win64k avg=94 max=226 over3072=0/2160 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=106.2 insns=431431779 ld=116474570 st=22461750 pages1s=1034 win64k avg=94 max=229 over3072=0/2120 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=107.2 insns=440125476 ld=118828584 st=22925784 pages1s=1023 win64k avg=94 max=224 over3072=0/2163 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=108.2 insns=449093221 ld=121224234 st=23348182 pages1s=1052 win64k avg=94 max=258 over3072=0/2206 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=109.2 insns=449095212 ld=121282294 st=23355658 pages1s=1018 win64k avg=93 max=224 over3072=0/2207 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=110.2 insns=443517995 ld=119715160 st=23087784 pages1s=1031 win64k avg=94 max=225 over3072=0/2179 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=111.2 insns=446226152 ld=120458845 st=23196067 pages1s=1023 win64k avg=94 max=244 over3072=0/2192 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=112.2 insns=444484816 ld=119990351 st=23140273 pages1s=1036 win64k avg=94 max=229 over3072=0/2184 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=113.2 insns=447127213 ld=120715774 st=23266818 pages1s=1026 win64k avg=94 max=226 over3072=0/2197 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=114.2 insns=449082152 ld=121217361 st=23355055 pages1s=1026 win64k avg=94 max=239 over3072=0/2206 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=115.2 insns=449901643 ld=121447011 st=23387549 pages1s=1011 win64k avg=94 max=221 over3072=0/2210 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=116.2 insns=446139187 ld=120387847 st=23201529 pages1s=1022 win64k avg=94 max=217 over3072=0/2191 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=117.2 insns=439097105 ld=118578953 st=22847735 pages1s=1055 win64k avg=94 max=216 over3072=0/2158 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=118.2 insns=439456490 ld=118623508 st=22868716 pages1s=1046 win64k avg=94 max=227 over3072=0/2159 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=119.2 insns=439420107 ld=118622519 st=22869705 pages1s=1027 win64k avg=94 max=234 over3072=0/2159 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=120.2 insns=445165726 ld=120222745 st=23170023 pages1s=1044 win64k avg=94 max=226 over3072=0/2188 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=121.2 insns=450746098 ld=121652441 st=23444263 pages1s=1025 win64k avg=94 max=225 over3072=0/2214 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=122.2 insns=449550175 ld=121329838 st=23373650 pages1s=1025 win64k avg=94 max=246 over3072=0/2208 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=123.2 insns=452396958 ld=122151796 st=23534732 pages1s=1024 win64k avg=94 max=243 over3072=0/2223 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=124.2 insns=451902860 ld=121956497 st=23467887 pages1s=1034 win64k avg=94 max=226 over3072=0/2219 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=125.2 insns=452798522 ld=122219629 st=23532435 pages1s=1012 win64k avg=93 max=246 over3072=0/2224 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=126.2 insns=450800864 ld=121653682 st=23443022 pages1s=1026 win64k avg=94 max=239 over3072=0/2214 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=127.2 insns=451052152 ld=121825819 st=23467493 pages1s=1060 win64k avg=94 max=225 over3072=0/2217 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=128.2 insns=452866722 ld=122243915 st=23573685 pages1s=1055 win64k avg=94 max=242 over3072=0/2225 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=129.2 insns=451978048 ld=122044559 st=23510897 pages1s=1075 win64k avg=94 max=222 over3072=0/2221 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=130.2 insns=452670093 ld=122205585 st=23546479 pages1s=1025 win64k avg=94 max=220 over3072=0/2224 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=131.2 insns=449858739 ld=121386525 st=23382499 pages1s=1023 win64k avg=94 max=238 over3072=0/2209 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=132.2 insns=452043325 ld=122089551 st=23531441 pages1s=1041 win64k avg=94 max=227 over3072=0/2222 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=133.2 insns=451693034 ld=121934477 st=23489907 pages1s=1027 win64k avg=94 max=253 over3072=0/2219 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=134.2 insns=449709983 ld=121428888 st=23405672 pages1s=1122 win64k avg=94 max=262 over3072=0/2210 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=135.2 insns=449450331 ld=121326029 st=23377459 pages1s=1024 win64k avg=94 max=214 over3072=0/2208 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=136.2 insns=448704813 ld=121099966 st=23341378 pages1s=1031 win64k avg=94 max=224 over3072=0/2204 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=137.2 insns=451851192 ld=121999574 st=23490346 pages1s=1031 win64k avg=94 max=219 over3072=0/2220 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=138.2 insns=452763898 ld=122257138 st=23560462 pages1s=1058 win64k avg=94 max=229 over3072=0/2225 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=139.2 insns=452708461 ld=122152221 st=23534307 pages1s=1019 win64k avg=94 max=233 over3072=0/2223 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=140.2 insns=452465753 ld=122150420 st=23536108 pages1s=1028 win64k avg=94 max=239 over3072=0/2223 newpages=0 newwritten=0 (ever 22453 / 20743)
census t=141.2 insns=438829841 ld=118508897 st=22852255 pages1s=1279 win64k avg=94 max=319 over3072=0/2157 newpages=1 newwritten=1 (ever 22454 / 20744)
census t=142.2 insns=433930121 ld=117386559 st=22926017 pages1s=1349 win64k avg=95 max=286 over3072=0/2141 newpages=0 newwritten=0 (ever 22454 / 20744)
census t=143.2 insns=171654955 ld=70062622 st=17362402 pages1s=1630 win64k avg=62 max=285 over3072=0/1334 newpages=69 newwritten=70 (ever 22523 / 20814)
census t=144.2 insns=112218724 ld=75313932 st=20565236 pages1s=149 win64k avg=36 max=90 over3072=0/1463 newpages=0 newwritten=0 (ever 22523 / 20814)
census t=145.2 insns=112217466 ld=75314795 st=20564373 pages1s=128 win64k avg=36 max=107 over3072=0/1463 newpages=0 newwritten=0 (ever 22523 / 20814)
census t=146.2 insns=112371767 ld=75417227 st=20593013 pages1s=141 win64k avg=36 max=112 over3072=0/1465 newpages=0 newwritten=0 (ever 22523 / 20814)
census t=147.2 insns=112370454 ld=75417881 st=20592359 pages1s=129 win64k avg=36 max=88 over3072=0/1465 newpages=0 newwritten=0 (ever 22523 / 20814)
